reporter_country_code,reporter_country,fbs_item_code,fbs_item,Domestic supply quantity,Export Quantity,Import Quantity,Production,Stock Variation,new_domestic,d,E_re,E_dom
4,Afghanistan,2762,Demersal Fish,4040,0,4040,0,0,4040,-4040,NA,NA
4,Afghanistan,2763,Pelagic Fish,60,0,60,0,0,60,-60,NA,NA
4,Afghanistan,2764,"Marine Fish, Other",0,0,0,0,0,0,0,NA,NA
4,Afghanistan,2775,Aquatic Plants,0,0,0,0,0,0,0,NA,NA
4,Afghanistan,2807,Rice and products,1034000,0,595000,440000,0,1035000,-595000,NA,NA
4,Afghanistan,2848,Milk - Excluding Butter,2489000,0,371000,2131000,13000,2489000,-371000,NA,NA
4,Afghanistan,2899,Miscellaneous,19000,2000,22000,0,0,20000,-20000,1,0
5,South America,2511,Wheat and products,30480000,13099000,16301000,29984000,2707000,30479000,-3202000,1,0
5,South America,2513,Barley and products,3755000,3517000,2926000,5960000,1614000,3755000,591000,0.831959056,0.16804094398635205
5,South America,2514,Maize and products,116704000,74018000,16753000,176378000,2409000,116704000,57265000,0.2263368369855981,0.773663163
5,South America,2515,Rye and products,235000,0,1000,235000,1000,235000,-1000,NA,NA
5,South America,2516,Oats,2027000,429000,436000,2068000,48000,2027000,-7000,1,0
5,South America,2517,Millet and products,5000,4000,4000,5000,0,5000,0,1,0
5,South America,2518,Sorghum and products,5450000,494000,24000,5899000,-20000,5449000,470000,0.048582995951417005,0.951417004
5,South America,2520,"Cereals, Other",557000,441000,386000,552000,-59000,556000,55000,0.8752834467120182,0.12471655328798181
5,South America,2531,Potatoes and products,20147000,506000,1806000,18336000,-511000,20147000,-1300000,1,0
5,South America,2532,Cassava and products,24833000,292000,267000,24858000,-1000,24834000,25000,0.9143835616438356,0.085616438
5,South America,2533,Sweet potatoes,1410000,24000,23000,1412000,0,1411000,1000,0.9583333333333334,0.041666667
5,South America,2534,"Roots, Other",656000,40000,1000,691000,-4000,656000,39000,0.025,0.975
5,South America,2535,Yams,742000,17000,0,727000,-33000,743000,17000,0,1
5,South America,2536,Sugar cane,844398000,0,0,844398000,0,844398000,0,NA,NA
5,South America,2537,Sugar beet,1232000,0,0,1317000,85000,1232000,0,NA,NA
5,South America,2541,Sugar non-centrifugal,1614000,0,0,1614000,0,1614000,0,NA,NA
5,South America,2542,Sugar (Raw Equivalent),14995000,32634000,2005000,45528000,-96000,14995000,30629000,0.06143899,0.9385610099895814
5,South America,2543,"Sweeteners, Other",21475000,327000,551000,21285000,33000,21476000,-224000,1,0
5,South America,2546,Beans,3803000,604000,313000,4185000,91000,3803000,291000,0.5182119205298014,0.48178807947019864
5,South America,2547,Peas,410000,57000,159000,308000,-1000,411000,-102000,1,0
5,South America,2549,"Pulses, Other and products",1047000,270000,904000,461000,47000,1048000,-634000,1,0
5,South America,2551,Nuts and products,407000,322000,169000,553000,-7000,407000,153000,0.5248447204968945,0.47515527950310554
5,South America,2552,Groundnuts,862000,1369000,156000,2024000,-50000,861000,1213000,0.1139517896274653,0.8860482103725347
5,South America,2555,Soyabeans,93678000,98132000,7078000,186593000,1861000,93678000,91054000,0.072127339,0.927872661
5,South America,2557,Sunflower seed,3098000,212000,17000,3519000,225000,3099000,195000,0.080188679,0.9198113207547169
5,South America,2558,Rape and Mustardseed,365000,98000,49000,421000,8000,364000,49000,0.5,0.5
5,South America,2559,Cottonseed,4957000,37000,6000,5039000,50000,4958000,31000,0.16216216216216217,0.8378378378378378
5,South America,2560,Coconuts - Incl Copra,2974000,19000,119000,2875000,1000,2974000,-100000,1,0
5,South America,2561,Sesame seed,44000,128000,8000,155000,-8000,43000,120000,0.0625,0.9375
5,South America,2562,Palm kernels,13989000,0,0,14785000,796000,13989000,0,NA,NA
5,South America,2563,Olives (including preserved),1002000,132000,506000,630000,3000,1001000,-374000,1,0
5,South America,2570,"Oilcrops, Other",278000,132000,130000,286000,6000,278000,2000,0.9848484848484849,0.015151515151515138
5,South America,2571,Soyabean Oil,12123000,7464000,1624000,18146000,182000,12124000,5840000,0.21757770632368703,0.782422294
5,South America,2572,Groundnut Oil,23000,123000,0,139000,-7000,23000,123000,0,1
5,South America,2573,Sunflowerseed Oil,1174000,496000,311000,1319000,-40000,1174000,185000,0.6270161290322581,0.3729838709677419
5,South America,2574,Rape and Mustard Oil,268000,21000,173000,119000,3000,268000,-152000,1,0
5,South America,2575,Cottonseed Oil,286000,5000,3000,300000,12000,286000,2000,0.6,0.4
5,South America,2576,Palmkernel Oil,410000,87000,232000,251000,-13000,409000,-145000,1,0
5,South America,2577,Palm Oil,2600000,894000,557000,2933000,-4000,2600000,337000,0.6230425055928411,0.37695749440715887
5,South America,2578,Coconut Oil,38000,1000,11000,28000,0,38000,-10000,1,0
5,South America,2579,Sesameseed Oil,12000,0,2000,10000,0,12000,-2000,NA,NA
5,South America,2580,Olive Oil,149000,42000,130000,58000,-4000,150000,-88000,1,0
5,South America,2581,Ricebran Oil,17000,0,0,18000,0,18000,0,NA,NA
5,South America,2582,Maize Germ Oil,279000,64000,18000,330000,5000,279000,46000,0.28125,0.71875
5,South America,2586,"Oilcrops Oil, Other",1823000,584000,382000,2016000,-9000,1823000,202000,0.6541095890410958,0.34589041095890416
5,South America,2601,Tomatoes and products,7121000,1060000,1053000,7128000,0,7121000,7000,0.9933962264150943,0.006603774
5,South America,2602,Onions,3760000,493000,96000,4158000,0,3761000,397000,0.1947261663286004,0.8052738336713996
5,South America,2605,"Vegetables, other",15492000,1165000,1350000,15341000,34000,15492000,-185000,1,0
5,South America,2611,"Oranges, Mandarines",12510000,10206000,166000,22694000,145000,12509000,10040000,0.016264942190868117,0.9837350578091318
5,South America,2612,"Lemons, Limes and products",2515000,1440000,35000,3770000,-150000,2515000,1405000,0.024305555555555556,0.9756944444444444
5,South America,2613,Grapefruit and products,268000,15000,9000,274000,0,268000,6000,0.6,0.4
5,South America,2614,"Citrus, Other",661000,19000,2000,678000,0,661000,17000,0.10526315789473684,0.8947368421052632
5,South America,2615,Bananas,9736000,9542000,768000,18510000,0,9736000,8774000,0.080486271,0.919513729
5,South America,2616,Plantains,3962000,369000,33000,4298000,0,3962000,336000,0.089430894,0.9105691056910569
5,South America,2617,Apples and products,2488000,1401000,409000,3377000,-103000,2488000,992000,0.2919343326195575,0.7080656673804425
5,South America,2618,Pineapples and products,4721000,141000,195000,4667000,1000,4720000,-54000,1,0
5,South America,2619,Dates,2000,0,2000,0,0,2000,-2000,NA,NA
5,South America,2620,Grapes and products (excl wine),5433000,1684000,250000,6828000,-39000,5433000,1434000,0.14845605700712589,0.8515439429928742
5,South America,2625,"Fruits, other",12311000,4212000,781000,15743000,1000,12311000,3431000,0.18542260208926875,0.8145773979107312
5,South America,2630,Coffee and products,1377000,3711000,274000,4971000,157000,1377000,3437000,0.073834546,0.9261654540555107
5,South America,2633,Cocoa Beans and products,563000,560000,311000,854000,42000,563000,249000,0.5553571428571429,0.4446428571428571
5,South America,2635,Tea (including mate),1732000,186000,104000,1814000,-1000,1733000,82000,0.5591397849462365,0.4408602150537635
5,South America,2640,Pepper,25000,93000,6000,119000,7000,25000,87000,0.064516129,0.935483871
5,South America,2641,Pimento,2000,47000,8000,41000,1000,1000,39000,0.1702127659574468,0.8297872340425532
5,South America,2642,Cloves,-2000,4000,2000,0,0,-2000,2000,0.5,0.5
5,South America,2645,"Spices, Other",77000,96000,53000,132000,12000,77000,43000,0.5520833333333334,0.44791666666666663
5,South America,2655,Wine,1595000,1248000,237000,2601000,-4000,1594000,1011000,0.18990384615384615,0.8100961538461539
5,South America,2656,Beer,21079000,227000,535000,20902000,131000,21079000,-308000,1,0
5,South America,2657,"Beverages, Fermented",18000,14000,13000,21000,1000,19000,1000,0.9285714285714286,0.071428571
5,South America,2658,"Beverages, Alcoholic",780000,50000,173000,648000,-9000,780000,-123000,1,0
5,South America,2659,"Alcohol, Non-Food",2208000,2563000,1321000,3469000,19000,2208000,1242000,0.5154116269996099,0.48458837300039015
5,South America,2680,Infant food,23000,34000,53000,0,-5000,24000,-19000,1,0
5,South America,2731,Bovine Meat,12567000,4351000,509000,16214000,-194000,12566000,3842000,0.116984601,0.883015399
5,South America,2732,Mutton & Goat Meat,317000,22000,3000,336000,0,317000,19000,0.13636363636363635,0.8636363636363636
5,South America,2733,Pigmeat,5398000,1754000,314000,6859000,22000,5397000,1440000,0.1790193842645382,0.8209806157354618
5,South America,2734,Poultry Meat,18224000,4413000,342000,22317000,22000,18224000,4071000,0.0774983,0.9225016995241333
5,South America,2735,"Meat, Other",267000,154000,1000,419000,-2000,268000,153000,0.006493506,0.9935064935064936
5,South America,2736,"Offals, Edible",2424000,520000,48000,2895000,0,2423000,472000,0.092307692,0.9076923076923077
5,South America,2737,"Fats, Animals, Raw",3028000,274000,408000,2956000,62000,3028000,-134000,1,0
5,South America,2740,"Butter, Ghee",220000,37000,18000,239000,0,220000,19000,0.4864864864864865,0.5135135135135135
5,South America,2743,Cream,17000,8000,4000,20000,0,16000,4000,0.5,0.5
5,South America,2744,Eggs,6645000,21000,23000,6651000,8000,6645000,-2000,1,0
5,South America,2745,Honey,29000,133000,1000,160000,-1000,29000,132000,0.007518797,0.9924812030075187
5,South America,2761,Freshwater Fish,1374890,1019600,276410,2118080,0,1374890,743190,0.27109650843468025,0.72890349156531975
5,South America,2762,Demersal Fish,865660,486860,291950,1060580,0,865670,194910,0.59965904,0.40034096044037304
5,South America,2763,Pelagic Fish,2007230,6503370,901970,6546640,-1061990,2007230,5601400,0.1386927085495674,0.8613072914504326
5,South America,2764,"Marine Fish, Other",171610,40050,59890,151760,0,171600,-19840,1,0
5,South America,2765,Crustaceans,365280,973330,102240,1231370,-5000,365280,871090,0.10504145562142336,0.8949585443785766
5,South America,2766,Cephalopods,85830,650050,22040,703840,-10000,85830,628010,0.033905084,0.9660949157757096
5,South America,2767,"Molluscs, Other",435240,250890,17440,668690,0,435240,233450,0.069512535,0.9304874646259317
5,South America,2768,"Meat, Aquatic Mammals",0,0,0,0,0,0,0,NA,NA
5,South America,2769,"Aquatic Animals, Others",37030,9530,360,46200,0,37030,9170,0.037775446,0.9622245540398741
5,South America,2775,Aquatic Plants,377080,97160,8970,465270,0,377080,88190,0.092321943,0.9076780568135034
5,South America,2781,"Fish, Body Oil",247300,282620,91230,364690,-74000,247300,191390,0.3228009341164815,0.6771990658835185
5,South America,2782,"Fish, Liver Oil",220,80,220,80,0,220,-140,1,0
5,South America,2807,Rice and products,23175000,5913000,3324000,25205000,-559000,23175000,2589000,0.5621511922881786,0.43784880771182144
5,South America,2848,Milk - Excluding Butter,70249000,3672000,6135000,67880000,93000,70250000,-2463000,1,0
5,South America,2899,Miscellaneous,234000,373000,605000,0,-1000,233000,-232000,1,0
8,Albania,2511,Wheat and products,667000,6000,398000,233000,-42000,667000,-392000,1,0
8,Albania,2513,Barley and products,22000,0,11000,13000,2000,22000,-11000,NA,NA
8,Albania,2514,Maize and products,523000,0,165000,399000,42000,522000,-165000,NA,NA
8,Albania,2515,Rye and products,3000,0,0,3000,0,3000,0,NA,NA
8,Albania,2516,Oats,36000,0,1000,36000,0,37000,-1000,NA,NA
8,Albania,2517,Millet and products,0,0,0,0,0,0,0,NA,NA
8,Albania,2518,Sorghum and products,0,0,0,0,0,0,0,NA,NA
8,Albania,2520,"Cereals, Other",5000,0,5000,0,0,5000,-5000,NA,NA
8,Albania,2531,Potatoes and products,266000,2000,13000,255000,0,266000,-11000,1,0
8,Albania,2532,Cassava and products,0,0,0,0,0,0,0,NA,NA
8,Albania,2533,Sweet potatoes,0,0,0,0,0,0,0,NA,NA
8,Albania,2534,"Roots, Other",0,0,0,0,0,0,0,NA,NA
8,Albania,2537,Sugar beet,27000,0,0,27000,0,27000,0,NA,NA
8,Albania,2542,Sugar (Raw Equivalent),54000,0,55000,3000,4000,54000,-55000,NA,NA
8,Albania,2543,"Sweeteners, Other",62000,1000,61000,2000,0,62000,-60000,1,0
8,Albania,2546,Beans,28000,0,2000,26000,0,28000,-2000,NA,NA
8,Albania,2547,Peas,0,0,0,0,0,0,0,NA,NA
8,Albania,2549,"Pulses, Other and products",3000,0,1000,3000,0,4000,-1000,NA,NA
8,Albania,2551,Nuts and products,17000,1000,4000,15000,0,18000,-3000,1,0
8,Albania,2552,Groundnuts,3000,0,3000,0,0,3000,-3000,NA,NA
8,Albania,2555,Soyabeans,1000,0,0,0,0,0,0,NA,NA
8,Albania,2557,Sunflower seed,1000,0,0,1000,0,1000,0,NA,NA
8,Albania,2558,Rape and Mustardseed,0,0,0,0,0,0,0,NA,NA
8,Albania,2559,Cottonseed,0,0,0,0,0,0,0,NA,NA
8,Albania,2560,Coconuts - Incl Copra,0,0,0,0,0,0,0,NA,NA
8,Albania,2561,Sesame seed,0,0,0,0,0,0,0,NA,NA
8,Albania,2563,Olives (including preserved),129000,10000,9000,132000,2000,129000,1000,0.9,0.1
8,Albania,2570,"Oilcrops, Other",0,0,0,0,0,0,0,NA,NA
8,Albania,2571,Soyabean Oil,1000,0,1000,0,0,1000,-1000,NA,NA
8,Albania,2572,Groundnut Oil,0,0,0,0,0,0,0,NA,NA
8,Albania,2573,Sunflowerseed Oil,22000,0,21000,0,0,21000,-21000,NA,NA
8,Albania,2574,Rape and Mustard Oil,0,0,0,0,0,0,0,NA,NA
8,Albania,2575,Cottonseed Oil,0,0,0,0,0,0,0,NA,NA
8,Albania,2576,Palmkernel Oil,0,0,0,0,0,0,0,NA,NA
8,Albania,2577,Palm Oil,2000,0,2000,0,0,2000,-2000,NA,NA
8,Albania,2578,Coconut Oil,0,0,0,0,0,0,0,NA,NA
8,Albania,2579,Sesameseed Oil,0,0,0,0,0,0,0,NA,NA
8,Albania,2580,Olive Oil,15000,0,2000,13000,0,15000,-2000,NA,NA
8,Albania,2582,Maize Germ Oil,1000,0,2000,0,0,2000,-2000,NA,NA
8,Albania,2586,"Oilcrops Oil, Other",5000,0,2000,2000,0,4000,-2000,NA,NA
8,Albania,2601,Tomatoes and products,292000,54000,32000,313000,0,291000,22000,0.5925925925925926,0.40740740740740744
8,Albania,2602,Onions,106000,2000,3000,104000,0,105000,-1000,1,0
8,Albania,2605,"Vegetables, other",803000,78000,11000,870000,0,803000,67000,0.14102564102564102,0.858974359
8,Albania,2611,"Oranges, Mandarines",65000,1000,22000,45000,0,66000,-21000,1,0
8,Albania,2612,"Lemons, Limes and products",10000,0,5000,5000,0,10000,-5000,NA,NA
8,Albania,2613,Grapefruit and products,0,0,0,0,0,0,0,NA,NA
8,Albania,2614,"Citrus, Other",0,0,0,0,0,0,0,NA,NA
8,Albania,2615,Bananas,27000,0,27000,0,0,27000,-27000,NA,NA
8,Albania,2617,Apples and products,105000,6000,8000,102000,0,104000,-2000,1,0
8,Albania,2618,Pineapples and products,1000,0,1000,0,0,1000,-1000,NA,NA
8,Albania,2619,Dates,15000,0,0,15000,0,15000,0,NA,NA
8,Albania,2620,Grapes and products (excl wine),203000,0,5000,199000,0,204000,-5000,NA,NA
8,Albania,2625,"Fruits, other",163000,6000,12000,157000,0,163000,-6000,1,0
8,Albania,2630,Coffee and products,8000,0,9000,0,0,9000,-9000,NA,NA
8,Albania,2633,Cocoa Beans and products,3000,0,3000,0,0,3000,-3000,NA,NA
8,Albania,2635,Tea (including mate),0,0,0,0,0,0,0,NA,NA
8,Albania,2640,Pepper,0,0,0,0,0,0,0,NA,NA
8,Albania,2641,Pimento,0,0,0,0,0,0,0,NA,NA
8,Albania,2642,Cloves,0,0,0,0,0,0,0,NA,NA
8,Albania,2645,"Spices, Other",0,0,0,0,0,0,0,NA,NA
8,Albania,2655,Wine,6000,0,3000,3000,0,6000,-3000,NA,NA
8,Albania,2656,Beer,84000,0,29000,56000,2000,83000,-29000,NA,NA
8,Albania,2657,"Beverages, Fermented",0,0,0,0,0,0,0,NA,NA
8,Albania,2658,"Beverages, Alcoholic",4000,0,1000,3000,0,4000,-1000,NA,NA
8,Albania,2659,"Alcohol, Non-Food",1000,0,1000,0,0,1000,-1000,NA,NA
8,Albania,2680,Infant food,1000,0,1000,0,0,1000,-1000,NA,NA
8,Albania,2731,Bovine Meat,34000,0,1000,33000,0,34000,-1000,NA,NA
8,Albania,2732,Mutton & Goat Meat,24000,0,0,24000,0,24000,0,NA,NA
8,Albania,2733,Pigmeat,16000,0,7000,9000,0,16000,-7000,NA,NA
8,Albania,2734,Poultry Meat,40000,0,27000,14000,0,41000,-27000,NA,NA
8,Albania,2735,"Meat, Other",0,0,0,0,0,0,0,NA,NA
8,Albania,2736,"Offals, Edible",15000,0,3000,12000,0,15000,-3000,NA,NA
8,Albania,2737,"Fats, Animals, Raw",5000,0,1000,3000,0,4000,-1000,NA,NA
8,Albania,2740,"Butter, Ghee",4000,0,0,4000,0,4000,0,NA,NA
8,Albania,2743,Cream,0,0,0,0,0,0,0,NA,NA
8,Albania,2744,Eggs,54000,1000,0,54000,0,53000,1000,0,1
8,Albania,2745,Honey,5000,0,0,5000,0,5000,0,NA,NA
8,Albania,2761,Freshwater Fish,4400,130,260,4270,0,4400,-130,1,0
8,Albania,2762,Demersal Fish,3010,2900,610,5300,0,3010,2290,0.2103448275862069,0.7896551724137931
8,Albania,2763,Pelagic Fish,7740,12630,17980,2390,0,7740,-5350,1,0
8,Albania,2764,"Marine Fish, Other",920,160,1040,40,0,920,-880,1,0
8,Albania,2765,Crustaceans,4350,11820,14660,1520,0,4360,-2840,1,0
8,Albania,2766,Cephalopods,2700,1500,3780,420,0,2700,-2280,1,0
8,Albania,2767,"Molluscs, Other",1150,130,200,1070,0,1140,-70,1,0
8,Albania,2769,"Aquatic Animals, Others",0,0,0,0,0,0,0,NA,NA
8,Albania,2775,Aquatic Plants,0,10,0,10,0,0,10,0,1
8,Albania,2781,"Fish, Body Oil",0,0,0,10,0,10,0,NA,NA
8,Albania,2782,"Fish, Liver Oil",0,0,0,0,0,0,0,NA,NA
8,Albania,2807,Rice and products,27000,0,26000,0,-1000,27000,-26000,NA,NA
8,Albania,2848,Milk - Excluding Butter,1128000,1000,45000,1084000,0,1128000,-44000,1,0
8,Albania,2899,Miscellaneous,12000,0,12000,0,0,12000,-12000,NA,NA
9,Oceania,2511,Wheat and products,8379000,11202000,2881000,14942000,-1757000,8378000,8321000,0.2571862167470095,0.7428137832529905
9,Oceania,2513,Barley and products,4572000,5143000,51000,10465000,800000,4573000,5092000,0.009916391,0.9900836087886448
9,Oceania,2514,Maize and products,614000,68000,197000,483000,-2000,614000,-129000,1,0
9,Oceania,2515,Rye and products,29000,0,0,29000,0,29000,0,NA,NA
9,Oceania,2516,Oats,884000,380000,21000,1166000,-77000,884000,359000,0.055263158,0.9447368421052632
9,Oceania,2517,Millet and products,39000,4000,6000,37000,0,39000,-2000,1,0
9,Oceania,2518,Sorghum and products,410000,181000,55000,402000,-133000,409000,126000,0.30386740331491713,0.6961325966850829
9,Oceania,2520,"Cereals, Other",97000,93000,65000,126000,1000,97000,28000,0.6989247311827957,0.30107526881720426
9,Oceania,2531,Potatoes and products,2048000,191000,548000,1632000,-58000,2047000,-357000,1,0
9,Oceania,2532,Cassava and products,274000,7000,37000,244000,0,274000,-30000,1,0
9,Oceania,2533,Sweet potatoes,926000,2000,1000,910000,-17000,926000,1000,0.5,0.5
9,Oceania,2534,"Roots, Other",887000,7000,11000,829000,-56000,889000,-4000,1,0
9,Oceania,2535,Yams,431000,0,1000,422000,-7000,430000,-1000,NA,NA
9,Oceania,2536,Sugar cane,32366000,0,0,32365000,0,32365000,0,NA,NA
9,Oceania,2537,Sugar beet,1000,0,1000,0,0,1000,-1000,NA,NA
9,Oceania,2542,Sugar (Raw Equivalent),1631000,3555000,442000,4519000,-225000,1631000,3113000,0.12433192686357243,0.8756680731364276
9,Oceania,2543,"Sweeteners, Other",2782000,462000,613000,2691000,61000,2781000,-151000,1,0
9,Oceania,2546,Beans,109000,63000,22000,150000,0,109000,41000,0.3492063492063492,0.6507936507936508
9,Oceania,2547,Peas,174000,69000,8000,235000,0,174000,61000,0.11594202898550725,0.8840579710144928
9,Oceania,2549,"Pulses, Other and products",557000,1514000,17000,1621000,-432000,556000,1497000,0.011228533685601057,0.9887714663143989
9,Oceania,2551,Nuts and products,314000,173000,169000,315000,-3000,314000,4000,0.976878613,0.023121387283236983
9,Oceania,2552,Groundnuts,109000,8000,100000,18000,1000,109000,-92000,1,0
9,Oceania,2555,Soyabeans,34000,1000,16000,17000,-2000,34000,-15000,1,0
9,Oceania,2557,Sunflower seed,26000,0,16000,11000,0,27000,-16000,NA,NA
9,Oceania,2558,Rape and Mustardseed,1004000,1677000,16000,2301000,-365000,1005000,1661000,0.009540847,0.9904591532498509
9,Oceania,2559,Cottonseed,290000,2000,0,162000,-130000,290000,2000,0,1
9,Oceania,2560,Coconuts - Incl Copra,1867000,317000,76000,2100000,-9000,1868000,241000,0.23974763406940064,0.7602523659305993
9,Oceania,2561,Sesame seed,8000,0,8000,0,0,8000,-8000,NA,NA
9,Oceania,2562,Palm kernels,3103000,19000,0,3390000,268000,3103000,19000,0,1
9,Oceania,2563,Olives (including preserved),116000,1000,69000,48000,0,116000,-68000,1,0
9,Oceania,2570,"Oilcrops, Other",36000,11000,33000,14000,1000,35000,-22000,1,0
9,Oceania,2571,Soyabean Oil,50000,1000,48000,4000,1000,50000,-47000,1,0
9,Oceania,2572,Groundnut Oil,2000,0,1000,1000,0,2000,-1000,NA,NA
9,Oceania,2573,Sunflowerseed Oil,104000,2000,109000,9000,13000,103000,-107000,1,0
9,Oceania,2574,Rape and Mustard Oil,282000,184000,78000,394000,6000,282000,106000,0.42391304347826086,0.5760869565217391
